Type,SKU,Nom,Description,Catégories,Attribut 1 name,Attribut 1 value(s),Attribut 1 visible,Attribut 1 global,Attribut 2 name,Attribut 2 value(s),Attribut 2 visible,Attribut 2 global,Parent,Prix régulier
variation,R-620713-3.5ct-14K,,,,Poids diamant,3.5 ct,,,Type d'or,14K,,,R-620713,3994
variation,R-620713-4ct-14K,,,,Poids diamant,4 ct,,,Type d'or,14K,,,R-620713,4444
variation,R-620713-1ct-18K,,,,Poids diamant,1 ct,,,Type d'or,18K,,,R-620713,2629
variation,R-620713-1.5ct-18K,,,,Poids diamant,1.5 ct,,,Type d'or,18K,,,R-620713,2961
variation,R-620713-2ct-18K,,,,Poids diamant,2 ct,,,Type d'or,18K,,,R-620713,3349
variation,R-620713-2.5ct-18K,,,,Poids diamant,2.5 ct,,,Type d'or,18K,,,R-620713,3679
variation,R-620713-3ct-18K,,,,Poids diamant,3 ct,,,Type d'or,18K,,,R-620713,3994
variation,R-620713-3.5ct-18K,,,,Poids diamant,3.5 ct,,,Type d'or,18K,,,R-620713,4529
variation,R-620713-4ct-18K,,,,Poids diamant,4 ct,,,Type d'or,18K,,,R-620713,4979
variable,R-624095,Marquise & Pear 3-Stone Engagement Ring,Classic 3-stone design with a marquise center flanked by matching pear shape diamonds.,Bagues,Poids diamant,"1 ct,1.5 ct,2 ct,2.5 ct,3 ct,3.5 ct,4 ct",1,1,Type d'or,"10K,14K,18K",1,1,,
variation,R-624095-1ct-10K,,,,Poids diamant,1 ct,,,Type d'or,10K,,,R-624095,1539
variation,R-624095-1.5ct-10K,,,,Poids diamant,1.5 ct,,,Type d'or,10K,,,R-624095,1871
variation,R-624095-2ct-10K,,,,Poids diamant,2 ct,,,Type d'or,10K,,,R-624095,2259
variation,R-624095-2.5ct-10K,,,,Poids diamant,2.5 ct,,,Type d'or,10K,,,R-624095,2589
variation,R-624095-3ct-10K,,,,Poids diamant,3 ct,,,Type d'or,10K,,,R-624095,2904
variation,R-624095-3.5ct-10K,,,,Poids diamant,3.5 ct,,,Type d'or,10K,,,R-624095,3439
variation,R-624095-4ct-10K,,,,Poids diamant,4 ct,,,Type d'or,10K,,,R-624095,3889
variation,R-624095-1ct-14K,,,,Poids diamant,1 ct,,,Type d'or,14K,,,R-624095,1954
variation,R-624095-1.5ct-14K,,,,Poids diamant,1.5 ct,,,Type d'or,14K,,,R-624095,2286
variation,R-624095-2ct-14K,,,,Poids diamant,2 ct,,,Type d'or,14K,,,R-624095,2674
variation,R-624095-2.5ct-14K,,,,Poids diamant,2.5 ct,,,Type d'or,14K,,,R-624095,3004
variation,R-624095-3ct-14K,,,,Poids diamant,3 ct,,,Type d'or,14K,,,R-624095,3319
variation,R-624095-3.5ct-14K,,,,Poids diamant,3.5 ct,,,Type d'or,14K,,,R-624095,3854
variation,R-624095-4ct-14K,,,,Poids diamant,4 ct,,,Type d'or,14K,,,R-624095,4304
variation,R-624095-1ct-18K,,,,Poids diamant,1 ct,,,Type d'or,18K,,,R-624095,2489
variation,R-624095-1.5ct-18K,,,,Poids diamant,1.5 ct,,,Type d'or,18K,,,R-624095,2821
variation,R-624095-2ct-18K,,,,Poids diamant,2 ct,,,Type d'or,18K,,,R-624095,3209
variation,R-624095-2.5ct-18K,,,,Poids diamant,2.5 ct,,,Type d'or,18K,,,R-624095,3539
variation,R-624095-3ct-18K,,,,Poids diamant,3 ct,,,Type d'or,18K,,,R-624095,3854
variation,R-624095-3.5ct-18K,,,,Poids diamant,3.5 ct,,,Type d'or,18K,,,R-624095,4389
variation,R-624095-4ct-18K,,,,Poids diamant,4 ct,,,Type d'or,18K,,,R-624095,4839
variable,R-625153,Radiant Cut Diamond Engagement Ring (Pave Band),Modern radiant cut solitaire set on a delicate diamond pave band for extra sparkle.,Bagues,Poids diamant,"1 ct,1.5 ct,2 ct,2.5 ct,3 ct,3.5 ct,4 ct",1,1,Type d'or,"10K,14K,18K",1,1,,
variation,R-625153-1ct-10K,,,,Poids diamant,1 ct,,,Type d'or,10K,,,R-625153,1629
variation,R-625153-1.5ct-10K,,,,Poids diamant,1.5 ct,,,Type d'or,10K,,,R-625153,1961
variation,R-625153-2ct-10K,,,,Poids diamant,2 ct,,,Type d'or,10K,,,R-625153,2349
variation,R-625153-2.5ct-10K,,,,Poids diamant,2.5 ct,,,Type d'or,10K,,,R-625153,2679
variation,R-625153-3ct-10K,,,,Poids diamant,3 ct,,,Type d'or,10K,,,R-625153,2994
variation,R-625153-3.5ct-10K,,,,Poids diamant,3.5 ct,,,Type d'or,10K,,,R-625153,3529
variation,R-625153-4ct-10K,,,,Poids diamant,4 ct,,,Type d'or,10K,,,R-625153,3979
variation,R-625153-1ct-14K,,,,Poids diamant,1 ct,,,Type d'or,14K,,,R-625153,2044
variation,R-625153-1.5ct-14K,,,,Poids diamant,1.5 ct,,,Type d'or,14K,,,R-625153,2376
variation,R-625153-2ct-14K,,,,Poids diamant,2 ct,,,Type d'or,14K,,,R-625153,2764
variation,R-625153-2.5ct-14K,,,,Poids diamant,2.5 ct,,,Type d'or,14K,,,R-625153,3094
variation,R-625153-3ct-14K,,,,Poids diamant,3 ct,,,Type d'or,14K,,,R-625153,3409
variation,R-625153-3.5ct-14K,,,,Poids diamant,3.5 ct,,,Type d'or,14K,,,R-625153,3944
variation,R-625153-4ct-14K,,,,Poids diamant,4 ct,,,Type d'or,14K,,,R-625153,4394
variation,R-625153-1ct-18K,,,,Poids diamant,1 ct,,,Type d'or,18K,,,R-625153,2579
variation,R-625153-1.5ct-18K,,,,Poids diamant,1.5 ct,,,Type d'or,18K,,,R-625153,2911
variation,R-625153-2ct-18K,,,,Poids diamant,2 ct,,,Type d'or,18K,,,R-625153,3299
variation,R-625153-2.5ct-18K,,,,Poids diamant,2.5 ct,,,Type d'or,18K,,,R-625153,3629
variation,R-625153-3ct-18K,,,,Poids diamant,3 ct,,,Type d'or,18K,,,R-625153,3944
variation,R-625153-3.5ct-18K,,,,Poids diamant,3.5 ct,,,Type d'or,18K,,,R-625153,4479
variation,R-625153-4ct-18K,,,,Poids diamant,4 ct,,,Type d'or,18K,,,R-625153,4929
variable,R-629718,Radiant Cut Diamond Solitaire Ring,Showcases the fire of a radiant cut diamond in a warm and romantic rose gold solitaire setting.,Bagues,Poids diamant,"1 ct,1.5 ct,2 ct,2.5 ct,3 ct,3.5 ct,4 ct",1,1,Type d'or,"10K,14K,18K",1,1,,
variation,R-629718-1ct-10K,,,,Poids diamant,1 ct,,,Type d'or,10K,,,R-629718,1529
variation,R-629718-1.5ct-10K,,,,Poids diamant,1.5 ct,,,Type d'or,10K,,,R-629718,1861
variation,R-629718-2ct-10K,,,,Poids diamant,2 ct,,,Type d'or,10K,,,R-629718,2249
variation,R-629718-2.5ct-10K,,,,Poids diamant,2.5 ct,,,Type d'or,10K,,,R-629718,2579
variation,R-629718-3ct-10K,,,,Poids diamant,3 ct,,,Type d'or,10K,,,R-629718,2894
variation,R-629718-3.5ct-10K,,,,Poids diamant,3.5 ct,,,Type d'or,10K,,,R-629718,3429
variation,R-629718-4ct-10K,,,,Poids diamant,4 ct,,,Type d'or,10K,,,R-629718,3879
variation,R-629718-1ct-14K,,,,Poids diamant,1 ct,,,Type d'or,14K,,,R-629718,1944
variation,R-629718-1.5ct-14K,,,,Poids diamant,1.5 ct,,,Type d'or,14K,,,R-629718,2276
variation,R-629718-2ct-14K,,,,Poids diamant,2 ct,,,Type d'or,14K,,,R-629718,2664
variation,R-629718-2.5ct-14K,,,,Poids diamant,2.5 ct,,,Type d'or,14K,,,R-629718,2994
variation,R-629718-3ct-14K,,,,Poids diamant,3 ct,,,Type d'or,14K,,,R-629718,3309
variation,R-629718-3.5ct-14K,,,,Poids diamant,3.5 ct,,,Type d'or,14K,,,R-629718,3844
variation,R-629718-4ct-14K,,,,Poids diamant,4 ct,,,Type d'or,14K,,,R-629718,4294
variation,R-629718-1ct-18K,,,,Poids diamant,1 ct,,,Type d'or,18K,,,R-629718,2479
variation,R-629718-1.5ct-18K,,,,Poids diamant,1.5 ct,,,Type d'or,18K,,,R-629718,2811
variation,R-629718-2ct-18K,,,,Poids diamant,2 ct,,,Type d'or,18K,,,R-629718,3199
variation,R-629718-2.5ct-18K,,,,Poids diamant,2.5 ct,,,Type d'or,18K,,,R-629718,3529
variation,R-629718-3ct-18K,,,,Poids diamant,3 ct,,,Type d'or,18K,,,R-629718,3844
variation,R-629718-3.5ct-18K,,,,Poids diamant,3.5 ct,,,Type d'or,18K,,,R-629718,4379
variation,R-629718-4ct-18K,,,,Poids diamant,4 ct,,,Type d'or,18K,,,R-629718,4829
variable,R-635948,Radiant Cut 3-Stone Ring with Trapezoid Diamonds,Impressive 3-stone ring featuring a radiant center flanked by brilliant trapezoid side stones.,Bagues,Poids diamant,"1 ct,1.5 ct,2 ct,2.5 ct,3 ct,3.5 ct,4 ct",1,1,Type d'or,"10K,14K,18K",1,1,,
variation,R-635948-1ct-10K,,,,Poids diamant,1 ct,,,Type d'or,10K,,,R-635948,2119
variation,R-635948-1.5ct-10K,,,,Poids diamant,1.5 ct,,,Type d'or,10K,,,R-635948,2451
variation,R-635948-2ct-10K,,,,Poids diamant,2 ct,,,Type d'or,10K,,,R-635948,2839
variation,R-635948-2.5ct-10K,,,,Poids diamant,2.5 ct,,,Type d'or,10K,,,R-635948,3169
variation,R-635948-3ct-10K,,,,Poids diamant,3 ct,,,Type d'or,10K,,,R-635948,3484
variation,R-635948-3.5ct-10K,,,,Poids diamant,3.5 ct,,,Type d'or,10K,,,R-635948,4019
variation,R-635948-4ct-10K,,,,Poids diamant,4 ct,,,Type d'or,10K,,,R-635948,4469
variation,R-635948-1ct-14K,,,,Poids diamant,1 ct,,,Type d'or,14K,,,R-635948,2534
variation,R-635948-1.5ct-14K,,,,Poids diamant,1.5 ct,,,Type d'or,14K,,,R-635948,2866
variation,R-635948-2ct-14K,,,,Poids diamant,2 ct,,,Type d'or,14K,,,R-635948,3254
variation,R-635948-2.5ct-14K,,,,Poids diamant,2.5 ct,,,Type d'or,14K,,,R-635948,3584
variation,R-635948-3ct-14K,,,,Poids diamant,3 ct,,,Type d'or,14K,,,R-635948,3899
variation,R-635948-3.5ct-14K,,,,Poids diamant,3.5 ct,,,Type d'or,14K,,,R-635948,4434
variation,R-635948-4ct-14K,,,,Poids diamant,4 ct,,,Type d'or,14K,,,R-635948,4884
variation,R-635948-1ct-18K,,,,Poids diamant,1 ct,,,Type d'or,18K,,,R-635948,3069
variation,R-635948-1.5ct-18K,,,,Poids diamant,1.5 ct,,,Type d'or,18K,,,R-635948,3401
variation,R-635948-2ct-18K,,,,Poids diamant,2 ct,,,Type d'or,18K,,,R-635948,3789
variation,R-635948-2.5ct-18K,,,,Poids diamant,2.5 ct,,,Type d'or,18K,,,R-635948,4119
variation,R-635948-3ct-18K,,,,Poids diamant,3 ct,,,Type d'or,18K,,,R-635948,4434
variation,R-635948-3.5ct-18K,,,,Poids diamant,3.5 ct,,,Type d'or,18K,,,R-635948,4969
variation,R-635948-4ct-18K,,,,Poids diamant,4 ct,,,Type d'or,18K,,,R-635948,5419
variable,R-636398,Marquise Diamond Engagement Ring (Pave),Elegant marquise diamond set on a sparkling micropave band for a refined look.,Bagues,Poids diamant,"1 ct,1.5 ct,2 ct,2.5 ct,3 ct,3.5 ct,4 ct",1,1,Type d'or,"10K,14K,18K",1,1,,
variation,R-636398-1ct-10K,,,,Poids diamant,1 ct,,,Type d'or,10K,,,R-636398,1598
variation,R-636398-1.5ct-10K,,,,Poids diamant,1.5 ct,,,Type d'or,10K,,,R-636398,1930
variation,R-636398-2ct-10K,,,,Poids diamant,2 ct,,,Type d'or,10K,,,R-636398,2318
variation,R-636398-2.5ct-10K,,,,Poids diamant,2.5 ct,,,Type d'or,10K,,,R-636398,2648
variation,R-636398-3ct-10K,,,,Poids diamant,3 ct,,,Type d'or,10K,,,R-636398,2963
variation,R-636398-3.5ct-10K,,,,Poids diamant,3.5 ct,,,Type d'or,10K,,,R-636398,3498
variation,R-636398-4ct-10K,,,,Poids diamant,4 ct,,,Type d'or,10K,,,R-636398,3948
variation,R-636398-1ct-14K,,,,Poids diamant,1 ct,,,Type d'or,14K,,,R-636398,2013
variation,R-636398-1.5ct-14K,,,,Poids diamant,1.5 ct,,,Type d'or,14K,,,R-636398,2345
variation,R-636398-2ct-14K,,,,Poids diamant,2 ct,,,Type d'or,14K,,,R-636398,2733
variation,R-636398-2.5ct-14K,,,,Poids diamant,2.5 ct,,,Type d'or,14K,,,R-636398,3063
variation,R-636398-3ct-14K,,,,Poids diamant,3 ct,,,Type d'or,14K,,,R-636398,3378
variation,R-636398-3.5ct-14K,,,,Poids diamant,3.5 ct,,,Type d'or,14K,,,R-636398,3913
variation,R-636398-4ct-14K,,,,Poids diamant,4 ct,,,Type d'or,14K,,,R-636398,4363
variation,R-636398-1ct-18K,,,,Poids diamant,1 ct,,,Type d'or,18K,,,R-636398,2548
variation,R-636398-1.5ct-18K,,,,Poids diamant,1.5 ct,,,Type d'or,18K,,,R-636398,2880
variation,R-636398-2ct-18K,,,,Poids diamant,2 ct,,,Type d'or,18K,,,R-636398,3268
variation,R-636398-2.5ct-18K,,,,Poids diamant,2.5 ct,,,Type d'or,18K,,,R-636398,3598
variation,R-636398-3ct-18K,,,,Poids diamant,3 ct,,,Type d'or,18K,,,R-636398,3913
variation,R-636398-3.5ct-18K,,,,Poids diamant,3.5 ct,,,Type d'or,18K,,,R-636398,4448
variation,R-636398-4ct-18K,,,,Poids diamant,4 ct,,,Type d'or,18K,,,R-636398,4898
variable,R-641573,Oval Diamond 3-Stone Ring with Pear Accents,Stunning oval center diamond flanked by two pear shaped side stones in yellow gold.,Bagues,Poids diamant,"1 ct,1.5 ct,2 ct,2.5 ct,3 ct,3.5 ct,4 ct",1,1,Type d'or,"10K,14K,18K",1,1,,
variation,R-641573-1ct-10K,,,,Poids diamant,1 ct,,,Type d'or,10K,,,R-641573,1589
variation,R-641573-1.5ct-10K,,,,Poids diamant,1.5 ct,,,Type d'or,10K,,,R-641573,1921
variation,R-641573-2ct-10K,,,,Poids diamant,2 ct,,,Type d'or,10K,,,R-641573,2309
variation,R-641573-2.5ct-10K,,,,Poids diamant,2.5 ct,,,Type d'or,10K,,,R-641573,2639
variation,R-641573-3ct-10K,,,,Poids diamant,3 ct,,,Type d'or,10K,,,R-641573,2954
variation,R-641573-3.5ct-10K,,,,Poids diamant,3.5 ct,,,Type d'or,10K,,,R-641573,3489
variation,R-641573-4ct-10K,,,,Poids diamant,4 ct,,,Type d'or,10K,,,R-641573,3939
variation,R-641573-1ct-14K,,,,Poids diamant,1 ct,,,Type d'or,14K,,,R-641573,2004
variation,R-641573-1.5ct-14K,,,,Poids diamant,1.5 ct,,,Type d'or,14K,,,R-641573,2336
variation,R-641573-2ct-14K,,,,Poids diamant,2 ct,,,Type d'or,14K,,,R-641573,2724
variation,R-641573-2.5ct-14K,,,,Poids diamant,2.5 ct,,,Type d'or,14K,,,R-641573,3054
variation,R-641573-3ct-14K,,,,Poids diamant,3 ct,,,Type d'or,14K,,,R-641573,3369
variation,R-641573-3.5ct-14K,,,,Poids diamant,3.5 ct,,,Type d'or,14K,,,R-641573,3904
variation,R-641573-4ct-14K,,,,Poids diamant,4 ct,,,Type d'or,14K,,,R-641573,4354
variation,R-641573-1ct-18K,,,,Poids diamant,1 ct,,,Type d'or,18K,,,R-641573,2539
variation,R-641573-1.5ct-18K,,,,Poids diamant,1.5 ct,,,Type d'or,18K,,,R-641573,2871
variation,R-641573-2ct-18K,,,,Poids diamant,2 ct,,,Type d'or,18K,,,R-641573,3259
variation,R-641573-2.5ct-18K,,,,Poids diamant,2.5 ct,,,Type d'or,18K,,,R-641573,3589
variation,R-641573-3ct-18K,,,,Poids diamant,3 ct,,,Type d'or,18K,,,R-641573,3904
variation,R-641573-3.5ct-18K,,,,Poids diamant,3.5 ct,,,Type d'or,18K,,,R-641573,4439
variation,R-641573-4ct-18K,,,,Poids diamant,4 ct,,,Type d'or,18K,,,R-641573,4889
variable,R-654394,Pear Shaped Diamond Engagement Ring (Pave),Feminine pear cut diamond solitaire enhanced by a glittering diamond pave shank.,Bagues,Poids diamant,"1 ct,1.5 ct,2 ct,2.5 ct,3 ct,3.5 ct,4 ct",1,1,Type d'or,"10K,14K,18K",1,1,,
variation,R-654394-1ct-10K,,,,Poids diamant,1 ct,,,Type d'or,10K,,,R-654394,1556
variation,R-654394-1.5ct-10K,,,,Poids diamant,1.5 ct,,,Type d'or,10K,,,R-654394,1888
variation,R-654394-2ct-10K,,,,Poids diamant,2 ct,,,Type d'or,10K,,,R-654394,2276
variation,R-654394-2.5ct-10K,,,,Poids diamant,2.5 ct,,,Type d'or,10K,,,R-654394,2606
variation,R-654394-3ct-10K,,,,Poids diamant,3 ct,,,Type d'or,10K,,,R-654394,2921
variation,R-654394-3.5ct-10K,,,,Poids diamant,3.5 ct,,,Type d'or,10K,,,R-654394,3456
variation,R-654394-4ct-10K,,,,Poids diamant,4 ct,,,Type d'or,10K,,,R-654394,3906
variation,R-654394-1ct-14K,,,,Poids diamant,1 ct,,,Type d'or,14K,,,R-654394,1971
variation,R-654394-1.5ct-14K,,,,Poids diamant,1.5 ct,,,Type d'or,14K,,,R-654394,2303
variation,R-654394-2ct-14K,,,,Poids diamant,2 ct,,,Type d'or,14K,,,R-654394,2691
variation,R-654394-2.5ct-14K,,,,Poids diamant,2.5 ct,,,Type d'or,14K,,,R-654394,3021
variation,R-654394-3ct-14K,,,,Poids diamant,3 ct,,,Type d'or,14K,,,R-654394,3336
variation,R-654394-3.5ct-14K,,,,Poids diamant,3.5 ct,,,Type d'or,14K,,,R-654394,3871
variation,R-654394-4ct-14K,,,,Poids diamant,4 ct,,,Type d'or,14K,,,R-654394,4321
variation,R-654394-1ct-18K,,,,Poids diamant,1 ct,,,Type d'or,18K,,,R-654394,2506
variation,R-654394-1.5ct-18K,,,,Poids diamant,1.5 ct,,,Type d'or,18K,,,R-654394,2838
variation,R-654394-2ct-18K,,,,Poids diamant,2 ct,,,Type d'or,18K,,,R-654394,3226
variation,R-654394-2.5ct-18K,,,,Poids diamant,2.5 ct,,,Type d'or,18K,,,R-654394,3556
variation,R-654394-3ct-18K,,,,Poids diamant,3 ct,,,Type d'or,18K,,,R-654394,3871
variation,R-654394-3.5ct-18K,,,,Poids diamant,3.5 ct,,,Type d'or,18K,,,R-654394,4406
variation,R-654394-4ct-18K,,,,Poids diamant,4 ct,,,Type d'or,18K,,,R-654394,4856
variable,R-656421,Emerald Cut Diamond Bezel Eternity Band,Unique and modern eternity band featuring continuous bezel-set emerald cut diamonds.,Bagues,Poids diamant,"1 ct,1.5 ct,2 ct,2.5 ct,3 ct,3.5 ct,4 ct",1,1,Type d'or,"10K,14K,18K",1,1,,
variation,R-656421-1ct-10K,,,,Poids diamant,1 ct,,,Type d'or,10K,,,R-656421,1522
variation,R-656421-1.5ct-10K,,,,Poids diamant,1.5 ct,,,Type d'or,10K,,,R-656421,1854
variation,R-656421-2ct-10K,,,,Poids diamant,2 ct,,,Type d'or,10K,,,R-656421,2242
variation,R-656421-2.5ct-10K,,,,Poids diamant,2.5 ct,,,Type d'or,10K,,,R-656421,2572
variation,R-656421-3ct-10K,,,,Poids diamant,3 ct,,,Type d'or,10K,,,R-656421,2887
variation,R-656421-3.5ct-10K,,,,Poids diamant,3.5 ct,,,Type d'or,10K,,,R-656421,3422
variation,R-656421-4ct-10K,,,,Poids diamant,4 ct,,,Type d'or,10K,,,R-656421,3872
variation,R-656421-1ct-14K,,,,Poids diamant,1 ct,,,Type d'or,14K,,,R-656421,1937
variation,R-656421-1.5ct-14K,,,,Poids diamant,1.5 ct,,,Type d'or,14K,,,R-656421,2269
variation,R-656421-2ct-14K,,,,Poids diamant,2 ct,,,Type d'or,14K,,,R-656421,2657
variation,R-656421-2.5ct-14K,,,,Poids diamant,2.5 ct,,,Type d'or,14K,,,R-656421,2987
variation,R-656421-3ct-14K,,,,Poids diamant,3 ct,,,Type d'or,14K,,,R-656421,3302
variation,R-656421-3.5ct-14K,,,,Poids diamant,3.5 ct,,,Type d'or,14K,,,R-656421,3837
variation,R-656421-4ct-14K,,,,Poids diamant,4 ct,,,Type d'or,14K,,,R-656421,4287
variation,R-656421-1ct-18K,,,,Poids diamant,1 ct,,,Type d'or,18K,,,R-656421,2472
variation,R-656421-1.5ct-18K,,,,Poids diamant,1.5 ct,,,Type d'or,18K,,,R-656421,2804
variation,R-656421-2ct-18K,,,,Poids diamant,2 ct,,,Type d'or,18K,,,R-656421,3192
variation,R-656421-2.5ct-18K,,,,Poids diamant,2.5 ct,,,Type d'or,18K,,,R-656421,3522
variation,R-656421-3ct-18K,,,,Poids diamant,3 ct,,,Type d'or,18K,,,R-656421,3837
variation,R-656421-3.5ct-18K,,,,Poids diamant,3.5 ct,,,Type d'or,18K,,,R-656421,4372
variation,R-656421-4ct-18K,,,,Poids diamant,4 ct,,,Type d'or,18K,,,R-656421,4822
variable,R-674149,Men's Tension Set Diamond Band,Contemporary men's wedding ring featuring a single round diamond in a sleek tension-style setting.,Bagues,Poids diamant,"1 ct,1.5 ct,2 ct,2.5 ct,3 ct,3.5 ct,4 ct",1,1,Type d'or,"10K,14K,18K",1,1,,
variation,R-674149-1ct-10K,,,,Poids diamant,1 ct,,,Type d'or,10K,,,R-674149,1179
variation,R-674149-1.5ct-10K,,,,Poids diamant,1.5 ct,,,Type d'or,10K,,,R-674149,1511
variation,R-674149-2ct-10K,,,,Poids diamant,2 ct,,,Type d'or,10K,,,R-674149,1899
variation,R-674149-2.5ct-10K,,,,Poids diamant,2.5 ct,,,Type d'or,10K,,,R-674149,2229
variation,R-674149-3ct-10K,,,,Poids diamant,3 ct,,,Type d'or,10K,,,R-674149,2544
variation,R-674149-3.5ct-10K,,,,Poids diamant,3.5 ct,,,Type d'or,10K,,,R-674149,3079
variation,R-674149-4ct-10K,,,,Poids diamant,4 ct,,,Type d'or,10K,,,R-674149,3529
variation,R-674149-1ct-14K,,,,Poids diamant,1 ct,,,Type d'or,14K,,,R-674149,1594
variation,R-674149-1.5ct-14K,,,,Poids diamant,1.5 ct,,,Type d'or,14K,,,R-674149,1926
variation,R-674149-2ct-14K,,,,Poids diamant,2 ct,,,Type d'or,14K,,,R-674149,2314
variation,R-674149-2.5ct-14K,,,,Poids diamant,2.5 ct,,,Type d'or,14K,,,R-674149,2644
variation,R-674149-3ct-14K,,,,Poids diamant,3 ct,,,Type d'or,14K,,,R-674149,2959
variation,R-674149-3.5ct-14K,,,,Poids diamant,3.5 ct,,,Type d'or,14K,,,R-674149,3494
variation,R-674149-4ct-14K,,,,Poids diamant,4 ct,,,Type d'or,14K,,,R-674149,3944
variation,R-674149-1ct-18K,,,,Poids diamant,1 ct,,,Type d'or,18K,,,R-674149,2129
variation,R-674149-1.5ct-18K,,,,Poids diamant,1.5 ct,,,Type d'or,18K,,,R-674149,2461
variation,R-674149-2ct-18K,,,,Poids diamant,2 ct,,,Type d'or,18K,,,R-674149,2849
variation,R-674149-2.5ct-18K,,,,Poids diamant,2.5 ct,,,Type d'or,18K,,,R-674149,3179
variation,R-674149-3ct-18K,,,,Poids diamant,3 ct,,,Type d'or,18K,,,R-674149,3494
variation,R-674149-3.5ct-18K,,,,Poids diamant,3.5 ct,,,Type d'or,18K,,,R-674149,4029
variation,R-674149-4ct-18K,,,,Poids diamant,4 ct,,,Type d'or,18K,,,R-674149,4479
variable,R-692351,Heart Shape Diamond Eternity Band,Romantic symbol of love featuring continuous heart-shaped diamonds in a shared prong setting.,Bagues,Poids diamant,"1 ct,1.5 ct,2 ct,2.5 ct,3 ct,3.5 ct,4 ct",1,1,Type d'or,"10K,14K,18K",1,1,,
variation,R-692351-1ct-10K,,,,Poids diamant,1 ct,,,Type d'or,10K,,,R-692351,877
variation,R-692351-1.5ct-10K,,,,Poids diamant,1.5 ct,,,Type d'or,10K,,,R-692351,1209
variation,R-692351-2ct-10K,,,,Poids diamant,2 ct,,,Type d'or,10K,,,R-692351,1597
variation,R-692351-2.5ct-10K,,,,Poids diamant,2.5 ct,,,Type d'or,10K,,,R-692351,1927
variation,R-692351-3ct-10K,,,,Poids diamant,3 ct,,,Type d'or,10K,,,R-692351,2242
variation,R-692351-3.5ct-10K,,,,Poids diamant,3.5 ct,,,Type d'or,10K,,,R-692351,2777
variation,R-692351-4ct-10K,,,,Poids diamant,4 ct,,,Type d'or,10K,,,R-692351,3227
variation,R-692351-1ct-14K,,,,Poids diamant,1 ct,,,Type d'or,14K,,,R-692351,1292
variation,R-692351-1.5ct-14K,,,,Poids diamant,1.5 ct,,,Type d'or,14K,,,R-692351,1624
variation,R-692351-2ct-14K,,,,Poids diamant,2 ct,,,Type d'or,14K,,,R-692351,2012
variation,R-692351-2.5ct-14K,,,,Poids diamant,2.5 ct,,,Type d'or,14K,,,R-692351,2342
variation,R-692351-3ct-14K,,,,Poids diamant,3 ct,,,Type d'or,14K,,,R-692351,2657
variation,R-692351-3.5ct-14K,,,,Poids diamant,3.5 ct,,,Type d'or,14K,,,R-692351,3192
variation,R-692351-4ct-14K,,,,Poids diamant,4 ct,,,Type d'or,14K,,,R-692351,3642
variation,R-692351-1ct-18K,,,,Poids diamant,1 ct,,,Type d'or,18K,,,R-692351,1827
variation,R-692351-1.5ct-18K,,,,Poids diamant,1.5 ct,,,Type d'or,18K,,,R-692351,2159
variation,R-692351-2ct-18K,,,,Poids diamant,2 ct,,,Type d'or,18K,,,R-692351,2547
variation,R-692351-2.5ct-18K,,,,Poids diamant,2.5 ct,,,Type d'or,18K,,,R-692351,2877
variation,R-692351-3ct-18K,,,,Poids diamant,3 ct,,,Type d'or,18K,,,R-692351,3192
variation,R-692351-3.5ct-18K,,,,Poids diamant,3.5 ct,,,Type d'or,18K,,,R-692351,3727
variation,R-692351-4ct-18K,,,,Poids diamant,4 ct,,,Type d'or,18K,,,R-692351,4177
variable,R-693190,Round Diamond Halo Engagement Ring (Pave),Classic round brilliant diamond surrounded by a dazzling halo on a diamond pave band.,Bagues,Poids diamant,"1 ct,1.5 ct,2 ct,2.5 ct,3 ct,3.5 ct,4 ct",1,1,Type d'or,"10K,14K,18K",1,1,,
variation,R-693190-1ct-10K,,,,Poids diamant,1 ct,,,Type d'or,10K,,,R-693190,1577
variation,R-693190-1.5ct-10K,,,,Poids diamant,1.5 ct,,,Type d'or,10K,,,R-693190,1909
variation,R-693190-2ct-10K,,,,Poids diamant,2 ct,,,Type d'or,10K,,,R-693190,2297
variation,R-693190-2.5ct-10K,,,,Poids diamant,2.5 ct,,,Type d'or,10K,,,R-693190,2627
variation,R-693190-3ct-10K,,,,Poids diamant,3 ct,,,Type d'or,10K,,,R-693190,2942
variation,R-693190-3.5ct-10K,,,,Poids diamant,3.5 ct,,,Type d'or,10K,,,R-693190,3477
